title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,rock,edm,latin,kpop,country
Memories,Maroon 5,1370441199,4cktbXiXOapiLBMprHFErI,https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631,https://p.scdn.co/mp3-preview/e0faeb5bd806d8c5673114e2aa9c57f72dd6330a?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,2021-06-11,04gDigrS5kc9YWfZHwBETP,,True,,,,,
Bad Habits,Ed Sheeran,1350227445,3rmo8F54jFF8OgYsqTxm5d,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,https://p.scdn.co/mp3-preview/22f3a86c8a83e364db595007f9ac1d666596a335?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Easy On Me,Adele,1348852670,46IZ0fSY2mpAiktS3KOqds,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://p.scdn.co/mp3-preview/a0cd8077c79a4aa3dcaa68bbc5ecdeda46e8d13f?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,2021-11-19,4dpARuHxo51G3z768sgnrY,,True,,,,,
All I Want for Christmas Is You,Mariah Carey,1335814112,0bYg9bo50gSsH3LtXe2SQn,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f,https://p.scdn.co/mp3-preview/6b1557cd25d543940a3decd85a7bf2bc136c51f8?cid=e06033cb82944a2fabf676f565716d87,99.0,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,1994-10-28,4iHNK0tOyZPYnBU7nGAgpQ,,True,,True,,,
I'm Good (Blue),David Guetta,1329978640,4uUG5RXrOk84mYEfFvj3cK,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,https://p.scdn.co/mp3-preview/c1de960c1a98f7ab652331e5223c50baba75c460?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/4uUG5RXrOk84mYEfFvj3cK,2022-08-26,1Cs0zKBU1kc0i8ypK3B9ai,,True,,True,,,
Die For You,The Weeknd,1327033719,2LBqCSwhJGcFQeTHMVGwy3,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,https://p.scdn.co/mp3-preview/e2e1b4ba70ff241ce2ce7283a8f4c3cb086ac0bd?cid=e06033cb82944a2fabf676f565716d87,90.0,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2016-11-24,1Xyo4u8uXC1ZmMpatF05PJ,True,True,,,,,
Unholy,Sam Smith,1324265059,3nqQXoyQOWXiESFLlDF1hG,https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4,https://p.scdn.co/mp3-preview/19eee1dea8b5b4bdecb56a3b27306c72b889f3c7?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,2022-09-22,2wY79sveU1sp5g7SokKOiI,,True,,,,,
DÁKITI,Bad Bunny,1323144052,47EiUVwUp4C9fGccaPuUCS,https://i.scdn.co/image/ab67616d0000b27334c8199b0b3b3fb42b8a98a8,https://p.scdn.co/mp3-preview/78f5e89d6384301b40fd9e5a659152a33dac6646?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,2020-10-30,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Riptide,Vance Joy,1316171669,3JvrhDOgAt6p7K8mDyZwRd,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,https://p.scdn.co/mp3-preview/74698d907d114f4ba0b2c129bbf260724be80b64?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd,2014-09-09,10exVja0key0uqUkk6LJRT,,,True,,,,
Kiss Me More,Doja Cat,1311295293,3DarAbFujv6eYNliUTyqtz,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,https://p.scdn.co/mp3-preview/2903cc27c1a5bd03f247a7f83ace394c36d3c75f?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,,True,,True,,,
Happier,Marshmello,1302211159,7BqHUALzNBTanL6OvsqmC1,https://i.scdn.co/image/ab67616d0000b273dd0a40eecd4b13e4c59988da,https://p.scdn.co/mp3-preview/a23fe33122a12a302b97c443ab82473ce55df8fd?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1,2018-08-17,64KEffDW9EtZ1y2vBYgq8T,,True,,True,,,
Havana,Camila Cabello,1288873382,1rfofaqEpACxVEHIZBJe6W,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,https://p.scdn.co/mp3-preview/49653dbbec996f228cb6edc046d318cd5a249ee6?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-01-12,4nDoRrQiYLoBzwC5BhVJzF,,True,,True,,,
I Ain't Worried,OneRepublic,1278303529,4h9wh7iOZ0GGn8QVp4RAOB,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,https://p.scdn.co/mp3-preview/20d702edf937db0248603243a310404923d5bffb?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,2022-05-13,5Pwc4xIPtQLFEnJriah9YJ,,True,True,,,,
Anti-Hero,Taylor Swift,1269873437,0V3wPSX9ygBnCm8psDIegu,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,https://p.scdn.co/mp3-preview/8587a38f3496e9b17e33d89c322c4b69ba899d69?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,2022-10-21,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Tití Me Preguntó,Bad Bunny,1253903760,1IHWl5LamUGEuP4ozKQSXZ,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,2022-05-06,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Thinking out Loud,Ed Sheeran,1252437081,34gCuhDGsG4bRPIf9bb02f,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,https://p.scdn.co/mp3-preview/7b5d54ffb3c4e5c28adafe19532de22508d62851?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,2014-06-21,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Photograph,Ed Sheeran,1249370487,1HNkqx9Ahdgi1Ixy2xkKkL,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,https://p.scdn.co/mp3-preview/d90f4e5f15d8ed411307945560b1db8cca6b253b?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,2014-06-21,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
The Box,Roddy Ricch,1243739975,0nbXyq5TXYPCO7pr3N8S4I,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,757aE44tKEUQEqRuT6GnEB,True,,,,,,
Yellow,Coldplay,1243362453,3AJwUDP919kvQ9QcozQPxg,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,https://p.scdn.co/mp3-preview/c0d9119dc69cae75baf6463e21e43f433fdf5ff4?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2000-07-10,4gzpq5DPGxSnKTe4SA8HAU,,True,,,,,
Ghost,Justin Bieber,1242490642,6I3mqTwhRpn34SLVafSH7G,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://p.scdn.co/mp3-preview/10746d0627d5dd428001083030cf6726c5e92c67?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,2021-03-19,1uNFoZAHBGtllmzznpCI3s,,True,,,,,
Take Me To Church,Hozier,1241361153,1CS7Sd1u5tWkstBhpssyjP,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,https://p.scdn.co/mp3-preview/d6170162e349338277c97d2fab42c386701a4089?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,2014-09-19,2FXC3k01G6Gw61bmprjgqS,,,True,,,,
Shivers,Ed Sheeran,1236107580,50nfwKoDiSYg8zOCREWAm5,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
One Kiss,Calvin Harris,1228015420,7ef4DlsgrMEH11cDZd32M6,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,https://p.scdn.co/mp3-preview/0c09da1fe6f1da091c05057835e6be2312e2dc18?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-04-06,7CajNmpbOovFoOoasH2HaY,,True,,True,,,
I Don't Care,Ed Sheeran,1226341816,09C6FJhqMPdTl8uOcmEZcx,https://i.scdn.co/image/ab67616d0000b2739c54255dc19edb59e59117fb,https://p.scdn.co/mp3-preview/03dbc7b6fcafda4f5c223036f0ca919f2b65da25?cid=e06033cb82944a2fabf676f565716d87,0.0,https://open.spotify.com/track/09C6FJhqMPdTl8uOcmEZcx,2023-12-07,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Better Now,Post Malone,1218871302,7dt6x5M1jzdTEt8oCbisTK,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,https://p.scdn.co/mp3-preview/1aa169aa2705c55c3c5e8d93dea91b682225ae59?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-04-27,246dkjvS1zLTtiykXe5h60,True,True,,,,,
ROCKSTAR,DaBaby,1218421504,7ytR5pFWmSjzHJIeQkgog4,https://i.scdn.co/image/ab67616d0000b27320e08c8cc23f404d723b5647,https://p.scdn.co/mp3-preview/72babd91d3e74ef7e967d57bb46f9fe217be9320?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-04-17,4r63FhuTkUYltbVAg5TQnk,True,True,,,,,
Peaches,Justin Bieber,1208278824,4iJyoBOLtHqaGxP12qzhQI,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://p.scdn.co/mp3-preview/cc4a3aa7b548792f4f37f4501303010985442876?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,2021-03-19,1uNFoZAHBGtllmzznpCI3s,,True,,,,,
Thunder,Imagine Dragons,1193833999,1zB4vmk8tFRmM9UULNzbLB,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,https://p.scdn.co/mp3-preview/ef62eb257ada5dd10002ebb8aa6ba2889a96dde4?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2017-06-23,53XhwfbYqKCa1cC15pYq2q,,True,True,,,,
No Role Modelz,J. Cole,1189638953,68Dni7IE4VyPkTOH9mRWHr,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,https://p.scdn.co/mp3-preview/062b69c85ad8361d6d7e484aa798b3596d174306?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,2014-12-09,6l3HvQ5sa6mXTsMTB19rO5,True,,,,,,
Counting Stars,OneRepublic,1185668266,2tpWsVSb9UEmDRxAl1zhX1,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,https://p.scdn.co/mp3-preview/6316f6cf12631da62c5b786421b25e66c3ab4ea6?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,5Pwc4xIPtQLFEnJriah9YJ,,True,True,,,,
Before You Go,Lewis Capaldi,1180738967,2gMXnyrvIjhVBUZwvLZDMP,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,https://p.scdn.co/mp3-preview/fbeb79e81f4f5ab2dcb210d1ac85f028806302bd?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2019-11-22,4GNC7GD6oZMSxPGyXy4MNB,,True,,,,,
Ojitos Lindos,Bad Bunny,1180213497,3k3NWokhRRkEPhCzPmV8TW,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/d9e32879becf10d4b28d66b55033bc91803d95f7?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,2022-05-06,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Without Me,Halsey,1168628874,6FZDfxM3a3UCqtzo5pxSLZ,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd,https://p.scdn.co/mp3-preview/5a1fa6d4a461d97efcb6af9c93701f19caead29f?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-01-17,26VFTg2z8YR0cCuwLzESi2,,True,,True,,,
I Wanna Be Yours,Arctic Monkeys,1154887472,5XeFesFbtLpXzIVDNQP22n,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=e06033cb82944a2fabf676f565716d87,95.0,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,2013-09-09,7Ln80lUS6He07XvHI8qqHH,,,True,,,,
Dandelions,Ruth B.,1150631221,2eAvDnpXP5W0cVtiI0PUxV,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,https://p.scdn.co/mp3-preview/3e55602bc286bc1fad9347931327e649ff9adfa1?cid=e06033cb82944a2fabf676f565716d87,90.0,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV,2017-05-05,2WzaAvm2bBCf4pEhyuDgCY,True,True,,,,,
Calm Down,Rema,1147117377,0WtM2NBVQNNJLh6scP13H8,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf,https://p.scdn.co/mp3-preview/b61b32e2928081fc98d438fd8c72919ab4fb12a4?cid=e06033cb82944a2fabf676f565716d87,90.0,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,2022-08-25,46pWGuE3dSwY3bMMXGBvVS,,True,,,,,
New Rules,Dua Lipa,1140597500,2ekn2ttSfGqwhhate0LSR0,https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc,https://p.scdn.co/mp3-preview/e4f2ca20fc8aea1eb592d613d7a4b4da6012eaa2?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-06-02,6M2wZ9GZgrQXHCFfjv46we,,True,,True,,,
Woman,Doja Cat,1107964408,6Uj1ctrBOjOas8xZXGqKk4,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,,True,,True,,,
All of Me,John Legend,1107456304,3U4isOIWM3VvDubwSI3y7a,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,https://p.scdn.co/mp3-preview/29f542e5e8b4b6bb7e4e71a52bc3ff35b6b962ad?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2013-08-30,5y2Xq6xcjJb2jVM54GHK3t,,True,,,,,
Beggin',Måneskin,1097657144,3Wrjm47oTz2sjIgck11l5e,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,https://p.scdn.co/mp3-preview/39cd7cd4317a9e4c4fa1277a51eeadb2e300c7de?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,2017-12-08,0lAWpj5szCSwM4rUMHYmrr,,True,True,,,,
Heather,Conan Gray,1093340307,4xqrdfXkTW4T0RauPLv3WA,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,https://p.scdn.co/mp3-preview/fad78f3a87166c1fdbaa081ef65bd44ba57c04b2?cid=e06033cb82944a2fabf676f565716d87,90.0,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-03-20,4Uc8Dsxct0oMqx0P6i60ea,,True,,,,,
Pepas,Farruko,1092223873,5fwSHlTEWpluwOM0Sxnh5k,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,https://p.scdn.co/mp3-preview/d34fb702d404e62f9816de0af525a7e2786a2c00?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,2021-06-24,329e4yvIujISKGKz1BZZbO,True,,,,True,,
Yonaguni,Bad Bunny,1091187590,2JPLbjOn0wPCngEot2STUS,https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9,https://p.scdn.co/mp3-preview/cbade9b0e669565ac8c7c07490f961e4c471b9ee?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,2021-06-04,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Creepin',Metro Boomin,1087439244,2dHHgzDwk4BJdRwy9uXhTO,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,https://p.scdn.co/mp3-preview/adc5d059e4ccc40bbad75f3844eb03546d9ab05a?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,True,,,,,,
"thank u, next",Ariana Grande,1086433407,3e9HZxeyfWwjeyPAMmWSSQ,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,https://p.scdn.co/mp3-preview/651abd0ee3527e5434d2211d646c5720b47b4c21?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,66CXWjxzNUsdJxJ2JdwvnR,,True,,,,,
Girls Like You,Maroon 5,1081119035,6V1bu6o1Yo5ZXnsCJU8Ovk,https://i.scdn.co/image/ab67616d0000b273fc4852898bc6ed85b3e3f89c,https://p.scdn.co/mp3-preview/97c2e4a893847661dfb996a0cfd527fae500e217?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/6V1bu6o1Yo5ZXnsCJU8Ovk,2018-06-15,04gDigrS5kc9YWfZHwBETP,,True,,,,,
Despacito - Remix,Luis Fonsi,1072194101,6rPO02ozF3bM7NnOV4h6s2,https://i.scdn.co/image/ab67616d0000b273a6a335d613d151c626895a83,https://p.scdn.co/mp3-preview/c590292029e985515f7063e8d5d291d677694eb9?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,2017-04-17,4V8Sr092TqfHkfAA5fXXqG,,True,,,True,,
The Hills,The Weeknd,1068801398,7fBv7CLKzipRk6EC6TWHOB,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://p.scdn.co/mp3-preview/30a8d26fa2b2e9a5a01007d71783510180e677ab?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,2015-08-28,1Xyo4u8uXC1ZmMpatF05PJ,True,True,,,,,
deja vu,Olivia Rodrigo,1060769927,6HU7h9RYOaPRFeh0R3UeAr,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3882d764b154e61eade78125e885337ad9d85ae7?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,2021-05-21,1McMsnEElThX1knmY4oliG,,True,,,,,
XO TOUR Llif3,Lil Uzi Vert,1058173866,7GX5flRQZVHRAGd6B4TmDO,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,https://p.scdn.co/mp3-preview/115d957b81400862451425d9591dfa938da476da?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017-08-25,4O15NlyKLIASxsJ0PrXPfz,True,,,,,,
Last Christmas,Wham!,1042111104,2FRnf9qhLbvw8fu4IBXx78,https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d,https://p.scdn.co/mp3-preview/5c6b42e86dba5ec9e8346a345b3a8822b2396d3f?cid=e06033cb82944a2fabf676f565716d87,94.0,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,1984-11-29,5lpH0xAS4fVfLkACg9DAuM,,True,True,,,,
when the party's over,Billie Eilish,1037957672,43zdsphuZLzwA9k4DJhU0I,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,https://p.scdn.co/mp3-preview/2c7987ff3e9924676cf5573fea5b195ceb3be302?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-03-29,6qqNVTkY8uBg9cP3Jd7DAH,,True,,,,,
Moonlight,XXXTENTACION,1031086017,0JP9xo3adEtGSdUEISiszL,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://p.scdn.co/mp3-preview/fc7faf8b857409dd3655ccbc084d90c4f2551797?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-03-16,15UsOTVnJzReFVN1VCnxy4,True,,,,,,
Efecto,Bad Bunny,1013471014,5Eax0qFko2dh7Rl2lYs3bx,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,2022-05-06,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Cruel Summer,Taylor Swift,1013039874,1BxfuPKGuaTgP7aM0Bbdwr,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://p.scdn.co/mp3-preview/dba15da5409f3c808022cf927c0ff8581f717aa4?cid=e06033cb82944a2fabf676f565716d87,99.0,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Seven,Jung Kook,1011787813,7x9aauaA9cu6tyfpHnqDLo,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74,https://p.scdn.co/mp3-preview/2f2b3f4eaf405ac3ba9792456cec93ae88942cfc?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/7x9aauaA9cu6tyfpHnqDLo,2023-07-14,6HaGTQPmzraVmaVxvz6EUc,,,,,,True,
Adore You,Harry Styles,1009588110,3jjujdWJ72nww5eGnfs2E7,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2019-12-13,6KImCVD70vtIoJWnq6nGn3,,True,,,,,
traitor,Olivia Rodrigo,998511744,5CZ40GBx1sQ9agT82CLQCT,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/a4d56d0c958bd27dec4cddefe6ba87036136c9f0?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,2021-05-21,1McMsnEElThX1knmY4oliG,,True,,,,,
Ella Baila Sola,Eslabon Armado,998262768,3dnP0JxCgygwQH9Gm7q7nb,https://i.scdn.co/image/ab67616d0000b2732071a0c79802d9375a53bfef,https://p.scdn.co/mp3-preview/5d39f3e17f1e20e2711d033001e48b8d4249b992?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/3dnP0JxCgygwQH9Gm7q7nb,2023-03-16,0XeEobZplHxzM9QzFQWLiR,,,,,,,
Without Me,Eminem,998145545,7lQ8MOhq6IN2w8EYcFNSUk,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://p.scdn.co/mp3-preview/35fc7456c892c11867fe1513b92dc44e9664eaba?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,2002-05-26,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
death bed,Powfu,996603124,7eJMfftS33KTjuF7lTsMCx,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167,https://p.scdn.co/mp3-preview/e88548073883ae36ba42ee5f1d1096568e417737?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-02-08,6bmlMHgSheBauioMgKv2tn,True,,,,,,
ROXANNE,Arizona Zervas,995796741,696DnlkuDOXcMAnKlTgXXK,https://i.scdn.co/image/ab67616d0000b273069a93617a916760ab88ffea,https://p.scdn.co/mp3-preview/18dbed71a2ee41dec2edbecd76e2f67250675dc6?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019-10-10,0vRvGUQVUjytro0xpb26bs,True,True,,,,,
HUMBLE.,Kendrick Lamar,995359130,7KXjTSCq5nL1LoYtL7XAwS,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,https://p.scdn.co/mp3-preview/4e6df1ccb505e0d8a8f79086c321762a2b84bfd8?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,2YZyLoL8N0Wb9xBt1NhZWg,True,,,,,,
